38.8978594,-77.0062742,WAS,","
37.2765874,-76.7084661,WBG,","
38.6590664,-77.2483339,WDB,","
43.6266116,-89.7775673,WDL,","
43.3239902,-70.6128306,WEM,","
47.421646,-120.306549,WEN,","
41.46161,-72.8226065,WFD,","
48.4135492,-114.3355076,WFH,","
48.4960802,-113.979401,WGL,","
43.5544071,-73.4029881,WHL,","
45.6575459,-120.9666805,WIH,","
39.7369407,-75.5510483,WIL,","
44.0442868,-91.6400596,WIN,","
39.9475842,-105.8176206,WIP,","
35.8057105,-77.8579381,WLN,","
35.0212337,-110.6950188,WLO,","
41.3813663,-71.8296272,WLY,","
35.2512806,-112.1911007,WMA,","
41.8519014,-72.6415476,WND,","
41.9142789,-72.6263365,WNL,","
43.4801247,-72.3849189,WNM,","
40.9688525,-117.7323663,WNN,","
36.0675103,-90.9567383,WNR,","
42.5173151,-71.144341,WOB,","
42.2612345,-71.7949679,WOR,","
26.7122652,-80.0622937,WPB,","
28.5970294,-81.3518735,WPK,","
39.887579,-105.7632724,WPR,","
48.0915594,-105.6429165,WPT,","
43.6474128,-72.31739,WRJ,","
44.1871804,-73.4518436,WSP,","
37.7865747,-80.3038567,WSS,","
28.0026887,-81.7347496,WTH,","
41.4317472,-85.0243002,WTI,","
48.1428666,-103.6211462,WTN,","
32.8484289,-90.4151631,YAZ,","
32.6881343,-80.8469904,YEM,","
40.9355917,-73.9023392,YNY,","
32.7229927,-114.6155088,YUM,","
